URL,Name,Year,Time,Rating,Genre,Director,Stars
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Battlestar Galactica: Blood & Chrome,2012,91 min,Unrated,"Action, Sci-Fi",Jonas Pate,"Luke Pasqualino,Ben Cotton,Lili Bordán,Jill Teed"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",House on Willow Street,2016,90 min,Unrated,"Action, Horror, Thriller",Alastair Orr,"Sharni Vinson,Carlyn Burchell,Steven John Ward,Gustav Gerdener"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Saints and Soldiers,2003,90 min,PG-13,"Action, Drama, War",Ryan Little,"Corbin Allred,Alexander Polinsky,Kirby Heyborne,Larry Bagby"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Sometimes a Great Notion,1971,114 min,GP,"Action, Adventure, Drama",Paul Newman,"Paul Newman,Henry Fonda,Lee Remick,Michael Sarrazin"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Oxy-Morons,2010,111 min,Not Rated,"Action, Thriller",Johnny Hickey,"Damien Di Paola,Johnny Hickey,Tim Sylvia,David Burns"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Multiple Man,,,,"Action, Adventure, Sci-Fi",,
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Shark Attack,1999,95 min,R,"Action, Horror, Sci-Fi",Bob Misiorowski,"Cordell McQueen,Casper Van Dien,Chris Olley,Jacob Makgoba"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Battleground,1949,118 min,Approved,"Action, Drama, History",William A. Wellman,"Van Johnson,John Hodiak,Ricardo Montalban,George Murphy"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Kull the Conqueror,1997,95 min,PG-13,"Fantasy, Action, Adventure",John Nicolella,"Kevin Sorbo,Tia Carrere,Thomas Ian Griffith,Litefoot"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Eliminators,2016,94 min,R,Action,James Nunn,"Scott Adkins,Stu Bennett,Daniel Caltagirone,James Cosmo"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",The Escape of Prisoner 614,2018,97 min,PG-13,"Action, Adventure, Comedy",Zach Golden,"Ron Perlman,Martin Starr,Jake McDorman,George Sample III"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",The Anarchists vs ISIS,,,,"Action, Drama",Daniel Espinosa,
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",The Crocodile Hunter: Collision Course,2002,90 min,PG,"Action, Adventure, Comedy",John Stainton,"Steve Irwin,Terri Irwin,Magda Szubanski,David Wenham"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Doctor Doom,,,,"Action, Drama, Sci-Fi",Noah Hawley,
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Perdita Durango,1997,126 min,R,"Action, Crime, Horror",Álex de la Iglesia,"Rosie Perez,Javier Bardem,Harley Cross,Aimee Graham"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",The Whole World at Our Feet,2015,100 min,Not Rated,"Action, Adventure",Salamat Mukhammed-Ali,"Armand Assante,Karlygash Mukhamedzhanova,Cary-Hiroyuki Tagawa,Peter O'Toole"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Steel Dawn,1987,100 min,R,"Action, Adventure, Sci-Fi",Lance Hool,"Patrick Swayze,Lisa Niemi,Anthony Zerbe,Christopher Neame"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Heavenly Sword,2014,85 min,Not Rated,"Animation, Action, Adventure",Gun Ho Jang,"Anna Torv,Alfred Molina,Thomas Jane,Ashleigh Ball"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",Captain America,1979,97 min,TV-PG,"Action, Adventure, Sci-Fi",Rod Holcomb,"Reb Brown,Len Birman,Heather Menzies-Urich,Robin Mattson"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",False Flag,2018,,,"Action, Drama",Aaron Garrett,"Justin Rose,Andrew Yackel,Sean Mount,Jennifer Andrada"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2401&ref_=adv_nxt",The Take Down,2017,99 min,PG-13,Action,David Newton,"Katrina Durden,Jean-Paul Ly,Sean Lerwill,Rene Costa"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",In Like Flint,1967,114 min,Unrated,"Action, Adventure, Comedy",Gordon Douglas,"James Coburn,Lee J. Cobb,Jean Hale,Andrew Duggan"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Close Range,2015,80 min,TV-MA,"Action, Crime",Isaac Florentine,"Scott Adkins,Nick Chinlund,Caitlin Keats,Madison Lawlor"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",The Stolen,2017,98 min,,"Action, Adventure, Drama",Niall Johnson,"Alice Eve,Graham McTavish,Jack Davenport,Richard O'Brien"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",City Heat,1984,93 min,PG,"Action, Comedy, Crime",Richard Benjamin,"Clint Eastwood,Burt Reynolds,Jane Alexander,Madeline Kahn"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Snake Eater,1989,91 min,R,Action,George Erschbamer,"Lorenzo Lamas,Josie Bell,Robert Scott,Ronnie Hawkins"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Ninja III: The Domination,1984,92 min,R,"Action, Fantasy, Thriller",Sam Firstenberg,"Shô Kosugi,Lucinda Dickey,Jordan Bennett,David Chung"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Cop and a Half: New Recruit,2017,97 min,PG,"Action, Adventure, Comedy",Jonathan A. Rosenbaum,"Lou Diamond Phillips,Lulu Wilson,Janet Kidder,Michael Coleman"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",The Wild Angels,1966,93 min,R,"Action, Drama, Thriller",Roger Corman,"Peter Fonda,Nancy Sinatra,Bruce Dern,Diane Ladd"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",The Principal,1987,109 min,R,"Action, Crime, Drama",Christopher Cain,"Jim Belushi,Louis Gossett Jr.,Rae Dawn Chong,Michael Wright"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",The Chaperone,2011,103 min,PG-13,"Action, Comedy, Family",Stephen Herek,"Paul Levesque,Kevin Corrigan,José Zúñiga,Kevin Rankin"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Betrayed,2018,98 min,Not Rated,"Action, Crime, Thriller",Harley Wallen,"Richard Tyson,John Savage,Billy Wirth,T.J. Storm"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Foolproof,2003,94 min,R,"Action, Comedy, Crime",William Phillips,"Ryan Reynolds,Kristin Booth,Joris Jarsky,Sean Sullivan"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",The Rift,1990,83 min,R,"Action, Adventure, Horror",Juan Piquer Simón,"Jack Scalia,R. Lee Ermey,Ray Wise,Deborah Adair"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",See Spot Run,2001,94 min,PG,"Action, Comedy, Crime",John Whitesell,"David Arquette,Michael Clarke Duncan,Leslie Bibb,Joe Viterelli"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",You May Not Kiss the Bride,2011,99 min,PG-13,"Action, Comedy, Crime",Rob Hedden,"Dave Annable,Katharine McPhee,Rob Schneider,Mena Suvari"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Godzilla 1985,1984,103 min,PG,"Action, Horror, Sci-Fi",Koji Hashimoto,"Raymond Burr,Keiju Kobayashi,Ken Tanaka,Yasuko Sawaguchi"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Deuces,2016,87 min,TV-MA,"Action, Crime, Drama",Jamal Hill,"Larenz Tate,Meagan Good,Rotimi,Rick Gonzalez"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Showdown in Manila,2016,86 min,,Action,Mark Dacascos,"Alexander Nevsky,Casper Van Dien,Cary-Hiroyuki Tagawa,Tia Carrere"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Wing Commander,1999,100 min,PG-13,"Action, Adventure, Sci-Fi",Chris Roberts,"Freddie Prinze Jr.,Matthew Lillard,Saffron Burrows,Tchéky Karyo"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",That Man from Rio,1964,112 min,Not Rated,"Action, Adventure, Comedy",Philippe de Broca,"Jean-Paul Belmondo,Françoise Dorléac,Jean Servais,Roger Dumas"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Phineas and Ferb the Movie: Across the 2nd Dimension,2011,78 min,TV-G,"Animation, Action, Adventure",Robert Hughes,"Vincent Martella,Ashley Tisdale,Thomas Brodie-Sangster,Caroline Rhea"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",The Stunt Man,1980,131 min,R,"Action, Comedy, Drama",Richard Rush,"Peter O'Toole,Steve Railsback,Barbara Hershey,Allen Garfield"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Black Eagle,1988,93 min,R,"Action, Drama",Eric Karson,"Shô Kosugi,Jean-Claude Van Damme,Doran Clark,Bruce French"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Conquest of the Planet of the Apes,1972,88 min,PG,"Action, Sci-Fi",J. Lee Thompson,"Roddy McDowall,Don Murray,Ricardo Montalban,Natalie Trundy"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",The Avengers Assemble Premiere,2012,,,Action,Steve Bonich,"Robert Downey Jr.,Chris Evans,Chris Hemsworth,Tom Hiddleston"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Guyver: Dark Hero,1994,127 min,R,"Action, Sci-Fi",Steve Wang,"David Hayter,Kathy Christopherson,Bruno Patrick,Christopher Michael"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Deadly Prey,1987,88 min,R,"Action, Thriller",David A. Prior,"Cameron Mitchell,Troy Donahue,Ted Prior,Fritz Matthews"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Wedlock,1991,101 min,R,"Action, Crime, Drama",Lewis Teague,"Rutger Hauer,Mimi Rogers,Joan Chen,James Remar"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Snabba cash II,2012,99 min,Not Rated,"Action, Crime, Drama",Babak Najafi,"Joel Kinnaman,Matias Varela,Dragomir Mrsic,Fares Fares"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",One Piece Film: Gold,2016,120 min,TV-14,"Animation, Action, Adventure",Hiroaki Miyamoto,"Mayumi Tanaka,Kazuya Nakai,Akemi Okamura,Kappei Yamaguchi"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Plastic,2014,102 min,R,"Action, Comedy, Crime",Julian Gilbey,"Ed Speleers,Will Poulter,Alfie Allen,Sebastian De Souza"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Tiger House,2015,80 min,R,"Action, Crime, Drama",Thomas Daley,"Kaya Scodelario,Ed Skrein,Dougray Scott,Langley Kirkwood"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Destruction Los Angeles,2017,93 min,Not Rated,"Action, Adventure",Tibor Takács,"Craig Sheffer,Cynthia Watros,Romeo Miller,Emmanuelle Vaugier"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",The Jesuit,,105 min,,"Action, Crime, Drama",Alfonso Pineda Ulloa,"Paz Vega,Ron Perlman,Tim Roth,Neal McDonough"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",When Trumpets Fade,1998,95 min,R,"Action, Drama, War",John Irvin,"Ron Eldard,Zak Orth,Frank Whaley,Dylan Bruno"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Cannonball!,1976,93 min,R,"Action, Comedy, Crime",Paul Bartel,"David Carradine,Bill McKinney,Veronica Hamel,Gerrit Graham"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",6 Bullets,2012,115 min,R,"Action, Crime, Drama",Ernie Barbarash,"Jean-Claude Van Damme,Joe Flanigan,Anna-Louise Plowman,Charlotte Beaumont"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",The Art of War,2000,117 min,R,"Action, Adventure, Crime",Christian Duguay,"Wesley Snipes,Anne Archer,Maury Chaykin,Marie Matiko"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",She,1984,106 min,Not Rated,"Action, Adventure, Fantasy",Avi Nesher,"Sandahl Bergman,David Goss,Quin Kessler,Harrison Muller"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Max Manus: Man of War,2008,118 min,Not Rated,"Action, Biography, Drama",Joachim Rønning,"Aksel Hennie,Agnes Kittelsen,Nicolai Cleve Broch,Ken Duken"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Anacondas: Trail of Blood,2009,89 min,R,"Action, Adventure, Horror",Don E. FauntLeRoy,"Crystal Allen,Linden Ashby,Danny Midwinter,Calin Stanciu"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Foxtrot Six,2019,114 min,,"Action, Drama, Sci-Fi",Randy Korompis,"Oka Antara,Verdi Solaiman,Chicco Jerikho,Rio Dewanto"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",The Monster Project,2017,95 min,,"Action, Fantasy, Horror",Victor Mathieu,"Toby Hemingway,Justin Bruening,Murielle Zuker,Jamal Quezaire"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",F/X2,1991,108 min,PG-13,"Action, Thriller",Richard Franklin,"Bryan Brown,Brian Dennehy,Rachel Ticotin,Joanna Gleason"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Firewalker,1986,105 min,PG,"Action, Adventure, Comedy",J. Lee Thompson,"Chuck Norris,Louis Gossett Jr.,Melody Anderson,Will Sampson"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Sadece Sen,2014,105 min,,"Action, Drama, Romance",Hakan Yonat,"Belçim Bilgin,Ibrahim Celikkol,Kerem Can,Necmi Yapici"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Atlantic Rim: Resurrection,2018,86 min,Unrated,"Action, Adventure, Sci-Fi",Jared Cohn,"Steve Richard Harris,Xavi Israel,Jenna Enns,Terry Woodberry"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",A Prayer for the Dying,1987,107 min,R,"Action, Crime, Drama",Mike Hodges,"Mickey Rourke,Bob Hoskins,Alan Bates,Sammi Davis"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",The Heroes of Telemark,1965,131 min,Approved,"Action, Drama, History",Anthony Mann,"Kirk Douglas,Richard Harris,Ulla Jacobsson,Michael Redgrave"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2451&ref_=adv_nxt",Band of the Hand,1986,109 min,R,"Action, Crime, Drama",Paul Michael Glaser,"Stephen Lang,Michael Carmine,Lauren Holly,John Cameron Mitchell"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",The Island,1980,109 min,R,"Action, Adventure, Drama",Michael Ritchie,"Michael Caine,David Warner,Angela Punch McGregor,Frank Middlemass"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Plunkett & Macleane,1999,99 min,R,"Action, Adventure, Crime",Jake Scott,"Robert Carlyle,Jonny Lee Miller,Iain Robertson,Ken Stott"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",The Invisible Man,,,,"Action, Drama, Horror",Leigh Whannell,
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",The Lost Battalion,2001,92 min,TV-14,"Action, Drama, War",Russell Mulcahy,"Ricky Schroder,Phil McKee,Jamie Harris,Jay Rodan"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",The Most Dangerous Game,1932,63 min,Passed,"Action, Adventure, Thriller",Irving Pichel,"Joel McCrea,Fay Wray,Leslie Banks,Robert Armstrong"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Rosewood,1997,140 min,R,"Action, Drama, History",John Singleton,"Jon Voight,Ving Rhames,Don Cheadle,Bruce McGill"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",The Spook Who Sat by the Door,1973,102 min,PG,"Action, Drama, Crime",Ivan Dixon,"Lawrence Cook,Janet League,Paula Kelly,J.A. Preston"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Jian yu,2010,117 min,R,"Action, Adventure",Chao-Bin Su,"Michelle Yeoh,Woo-sung Jung,Xueqi Wang,Barbie Hsu"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",The Hit List,2011,90 min,R,"Action, Thriller",William Kaufman,"Cuba Gooding Jr.,Cole Hauser,Jonathan LaPaglia,Ginny Weirick"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Lavalantula,2015,83 min,TV-14,"Action, Adventure, Comedy",Mike Mendez,"Steve Guttenberg,Nia Peeples,Patrick Renna,Carlos Bernard"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Xie bu ya zheng,2018,137 min,,"Action, Crime, Drama",Wen Jiang,"Eddie Peng,Fan Liao,Yun Zhou,Qing Xu"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Undercover Grandpa,2017,94 min,PG-13,"Action, Comedy, Family",Erik Canuel,"Dylan Everett,James Caan,Greta Onieogou,Jesse Bostick"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Bobby Z,2007,97 min,R,"Action, Crime, Thriller",John Herzfeld,"Paul Walker,Laurence Fishburne,Olivia Wilde,Jason Flemyng"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Turbo: A Power Rangers Movie,1997,99 min,PG,"Action, Adventure, Family",Shuki Levy,"Jason David Frank,Catherine Sutherland,Hilary Shepard,Jon Simanton"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Non c'è due senza quattro,1984,99 min,,"Action, Comedy",Enzo Barboni,"Terence Hill,Bud Spencer,April Clough,Harold Bergman"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,1984,102 min,PG,"Action, Adventure, Fantasy",Stephen Weeks,"Miles O'Keeffe,Cyrielle Clair,Leigh Lawson,Sean Connery"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Ring of the Nibelungs,2004,184 min,PG-13,"Action, Adventure, Drama",Uli Edel,"Benno Fürmann,Kristanna Loken,Alicia Witt,Julian Sands"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",RoboWoman,2019,,,"Action, Sci-Fi, Thriller",Dustin Ferguson,"Brinke Stevens,Dawna Lee Heising,Mel Novak,Aki Aleong"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",The Outsider,2014,94 min,Not Rated,"Action, Crime, Drama",Brian A. Miller,"Craig Fairbrass,James Caan,Jason Patric,Shannon Elizabeth"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Ride,2018,102 min,,Action,Jacopo Rondinelli,"Ludovic Hughes,Lorenzo Richelmy,Simone Labarga,Nathalie Rapti Gomez"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Vampire Hunter D: Bloodlust,2000,103 min,R,"Animation, Action, Fantasy",Yoshiaki Kawajiri,"Andrew Philpot,John Rafter Lee,Pamela Adlon,Wendee Lee"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Masterminds,1997,106 min,PG-13,"Action, Comedy, Thriller",Roger Christian,"Patrick Stewart,Vincent Kartheiser,Brenda Fricker,Bradley Whitford"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Green Street 3: Never Back Down,2013,93 min,R,"Action, Crime, Drama",James Nunn,"Scott Adkins,Kacey Clarke,Joey Ansah,Jack Doolan"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Zoombies,2016,87 min,TV-14,"Action, Adventure, Comedy",Glenn Miller,"Ione Butler,Andrew Asper,LaLa Nestor,Kim Nielsen"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",George and the Dragon,2004,93 min,PG,"Action, Adventure, Comedy",Tom Reeve,"James Purefoy,Piper Perabo,Patrick Swayze,Michael Clarke Duncan"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Zorro: The Gay Blade,1981,93 min,PG,"Action, Adventure, Comedy",Peter Medak,"George Hamilton,Lauren Hutton,Brenda Vaccaro,Ron Leibman"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Three Fugitives,1989,96 min,PG-13,"Action, Comedy",Francis Veber,"Nick Nolte,Martin Short,Sarah Rowland Doroff,James Earl Jones"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Pork Pie,2017,105 min,TV-MA,"Action, Comedy, Crime",Matt Murphy,"Dean O'Gorman,James Rolleston,Ashleigh Cummings,Antonia Prebble"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Battle in Seattle,2007,98 min,R,"Action, Drama",Stuart Townsend,"André Benjamin,Jennifer Carpenter,Isaach De Bankolé,Woody Harrelson"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Tokyo Drifter,1966,82 min,Not Rated,"Action, Crime",Seijun Suzuki,"Tetsuya Watari,Chieko Matsubara,Hideaki Nitani,Tamio Kawaji"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Ashanti,1979,118 min,R,"Action, Adventure, Drama",Richard Fleischer,"Michael Caine,Peter Ustinov,Kabir Bedi,Beverly Johnson"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Chik loh go yeung,1992,89 min,R,"Action, Crime, Romance",Clarence Yiu-leung Fok,"Chingmy Yau,Simon Yam,Carrie Ng,Madoka Sugawara"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Tang ren jie tan an 2,2018,121 min,R,"Action, Comedy, Mystery",Sicheng Chen,"Haoran Liu,Baoqiang Wang,Yang Xiao,Natasha Liu Bordizzo"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Trespass,1992,101 min,R,"Action, Thriller",Walter Hill,"Bill Paxton,Ice-T,William Sadler,Ice Cube"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",The Crazies,1973,103 min,R,"Action, Horror, Sci-Fi",George A. Romero,"Lane Carroll,Will MacMillan,Harold Wayne Jones,Lloyd Hollar"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",Dead Heat,1988,86 min,R,"Action, Comedy, Horror",Mark Goldblatt,"Treat Williams,Joe Piscopo,Lindsay Frost,Darren McGavin"
"https://www.imdb.com/search/title?title_type=feature,tv_movie&genres=action&languages=en&start=2501&ref_=adv_nxt",The Concorde... Airport '79,1979,113 min,PG,"Action, Drama, Thriller",David Lowell Rich,"Alain Delon,Susan Blakely,Robert Wagner,George Kennedy"
